categoria,pergunta,intencao,status,motivo,resposta
preco_combinado,orcamento de 50 regatas,combinado_preco_qtd_produto,OK,,Para 50 peças de regata: valor unitário estimado de R$ 26.5 (5% desconto de desconto). Total estimado: R$ 1325.00. Valor indicativo — fechamento com vendas.
prazo_combinado,quando fica pronto 50 regatas,combinado_prazo_qtd_produto,OK,,Para 50 peças de regata: prazo estimado de 18 a 22 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 50 calcas,combinado_preco_qtd_produto,OK,,Para 50 peças de calca jeans: valor unitário estimado de R$ 132.91 (5% desconto de desconto). Total estimado: R$ 6645.50. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 50 calcas,combinado_prazo_qtd_produto,OK,,Para 50 peças de calca jeans: prazo estimado de 23 a 29 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 50 vestidos,combinado_preco_qtd_produto,OK,,Para 50 peças de vestido midi: valor unitário estimado de R$ 132.91 (5% desconto de desconto). Total estimado: R$ 6645.50. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 50 vestidos,combinado_prazo_qtd_produto,OK,,Para 50 peças de vestido midi: prazo estimado de 23 a 29 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
prazo_combinado,em quanto tempo 100 camisetas,combinado_prazo_qtd_produto,OK,,Para 100 peças de camiseta basica: prazo estimado de 18 a 22 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
prazo_combinado,qual prazo pra 100 polos,combinado_prazo_qtd_produto,OK,,Para 100 peças de polo: prazo estimado de 22 a 26 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto custa 100 regatas,combinado_preco_qtd_produto,OK,,Para 100 peças de regata: valor unitário estimado de R$ 26.5 (5% desconto de desconto). Total estimado: R$ 2650.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 100 regatas,combinado_prazo_qtd_produto,OK,,Para 100 peças de regata: prazo estimado de 18 a 22 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,preco de 100 calcas,combinado_preco_qtd_produto,OK,,Para 100 peças de calca jeans: valor unitário estimado de R$ 132.91 (5% desconto de desconto). Total estimado: R$ 13291.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 100 calcas,combinado_prazo_qtd_produto,OK,,Para 100 peças de calca jeans: prazo estimado de 23 a 29 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 100 vestidos,combinado_preco_qtd_produto,OK,,Para 100 peças de vestido midi: valor unitário estimado de R$ 132.91 (5% desconto de desconto). Total estimado: R$ 13291.00. Valor indicativo — fechamento com vendas.
prazo_combinado,prazo de 100 vestidos,combinado_prazo_qtd_produto,OK,,Para 100 peças de vestido midi: prazo estimado de 23 a 29 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto sai 150 camisetas,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
prazo_combinado,qual prazo pra 150 camisetas,combinado_prazo_qtd_produto,OK,,Para 150 peças de camiseta basica: prazo estimado de 20 a 25 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 150 polos,combinado_preco_qtd_produto,OK,,Para 150 peças de polo: valor unitário estimado de R$ 67.41 (10% desconto de desconto). Total estimado: R$ 10111.50. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 150 polos,combinado_prazo_qtd_produto,OK,,Para 150 peças de polo: prazo estimado de 24 a 30 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 150 moletons,combinado_preco_qtd_produto,OK,,Para 150 peças de moletom: valor unitário estimado de R$ 116.91 (10% desconto de desconto). Total estimado: R$ 17536.50. Valor indicativo — fechamento com vendas.
prazo_combinado,quando fica pronto 150 moletons,combinado_prazo_qtd_produto,OK,,Para 150 peças de moletom: prazo estimado de 26 a 32 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 150 regatas,combinado_preco_qtd_produto,OK,,Para 150 peças de regata: valor unitário estimado de R$ 25.11 (10% desconto de desconto). Total estimado: R$ 3766.50. Valor indicativo — fechamento com vendas.
prazo_combinado,prazo de 150 regatas,combinado_prazo_qtd_produto,OK,,Para 150 peças de regata: prazo estimado de 20 a 25 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto custa 150 calcas,combinado_preco_qtd_produto,OK,,Para 150 peças de calca jeans: valor unitário estimado de R$ 125.91 (10% desconto de desconto). Total estimado: R$ 18886.50. Valor indicativo — fechamento com vendas.
prazo_combinado,quando fica pronto 150 calcas,combinado_prazo_qtd_produto,OK,,Para 150 peças de calca jeans: prazo estimado de 26 a 32 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 150 vestidos,combinado_preco_qtd_produto,OK,,Para 150 peças de vestido midi: valor unitário estimado de R$ 125.91 (10% desconto de desconto). Total estimado: R$ 18886.50. Valor indicativo — fechamento com vendas.
prazo_combinado,prazo de 150 vestidos,combinado_prazo_qtd_produto,OK,,Para 150 peças de vestido midi: prazo estimado de 26 a 32 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
prazo_combinado,qual prazo pra 200 camisetas,combinado_prazo_qtd_produto,OK,,Para 200 peças de camiseta basica: prazo estimado de 20 a 25 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
prazo_combinado,qual prazo pra 200 polos,combinado_prazo_qtd_produto,OK,,Para 200 peças de polo: prazo estimado de 24 a 30 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 200 regatas,combinado_preco_qtd_produto,OK,,Para 200 peças de regata: valor unitário estimado de R$ 25.11 (10% desconto de desconto). Total estimado: R$ 5022.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 200 regatas,combinado_prazo_qtd_produto,OK,,Para 200 peças de regata: prazo estimado de 20 a 25 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 200 calcas,combinado_preco_qtd_produto,OK,,Para 200 peças de calca jeans: valor unitário estimado de R$ 125.91 (10% desconto de desconto). Total estimado: R$ 25182.00. Valor indicativo — fechamento com vendas.
prazo_combinado,prazo de 200 calcas,combinado_prazo_qtd_produto,OK,,Para 200 peças de calca jeans: prazo estimado de 26 a 32 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 200 vestidos,combinado_preco_qtd_produto,OK,,Para 200 peças de vestido midi: valor unitário estimado de R$ 125.91 (10% desconto de desconto). Total estimado: R$ 25182.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 200 vestidos,combinado_prazo_qtd_produto,OK,,Para 200 peças de vestido midi: prazo estimado de 26 a 32 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,preco de 300 camisetas,combinado_preco_qtd_produto,OK,,Para 300 peças de camiseta basica: valor unitário estimado de R$ 26.91 (10% desconto de desconto). Total estimado: R$ 8073.00. Valor indicativo — fechamento com vendas.
prazo_combinado,quando fica pronto 300 camisetas,combinado_prazo_qtd_produto,OK,,Para 300 peças de camiseta basica: prazo estimado de 20 a 25 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,preco de 300 polos,combinado_preco_qtd_produto,OK,,Para 300 peças de polo: valor unitário estimado de R$ 67.41 (10% desconto de desconto). Total estimado: R$ 20223.00. Valor indicativo — fechamento com vendas.
prazo_combinado,prazo de 300 polos,combinado_prazo_qtd_produto,OK,,Para 300 peças de polo: prazo estimado de 24 a 30 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 300 moletons,combinado_preco_qtd_produto,OK,,Para 300 peças de moletom: valor unitário estimado de R$ 116.91 (10% desconto de desconto). Total estimado: R$ 35073.00. Valor indicativo — fechamento com vendas.
prazo_combinado,quando fica pronto 300 moletons,combinado_prazo_qtd_produto,OK,,Para 300 peças de moletom: prazo estimado de 26 a 32 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto sai 300 regatas,setor_vendas,OK,,"Para informações sobre valores, formas de pagamento, descontos e fechamento de pedido, vou te encaminhar ao chatbot de vendas: (inserir link)."
prazo_combinado,prazo de 300 regatas,combinado_prazo_qtd_produto,OK,,Para 300 peças de regata: prazo estimado de 20 a 25 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto custa 300 calcas,combinado_preco_qtd_produto,OK,,Para 300 peças de calca jeans: valor unitário estimado de R$ 125.91 (10% desconto de desconto). Total estimado: R$ 37773.00. Valor indicativo — fechamento com vendas.
prazo_combinado,quando fica pronto 300 calcas,combinado_prazo_qtd_produto,OK,,Para 300 peças de calca jeans: prazo estimado de 26 a 32 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 300 vestidos,combinado_preco_qtd_produto,OK,,Para 300 peças de vestido midi: valor unitário estimado de R$ 125.91 (10% desconto de desconto). Total estimado: R$ 37773.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 300 vestidos,combinado_prazo_qtd_produto,OK,,Para 300 peças de vestido midi: prazo estimado de 26 a 32 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
prazo_combinado,em quanto tempo 500 camisetas,combinado_prazo_qtd_produto,OK,,Para 500 peças de camiseta basica: prazo estimado de 22 a 30 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 500 polos,combinado_preco_qtd_produto,OK,,Para 500 peças de polo: valor unitário estimado de R$ 63.67 (15% desconto de desconto). Total estimado: R$ 31835.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 500 moletons,combinado_prazo_qtd_produto,OK,,Para 500 peças de moletom: prazo estimado de 29 a 39 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto custa 500 regatas,combinado_preco_qtd_produto,OK,,Para 500 peças de regata: valor unitário estimado de R$ 23.71 (15% desconto de desconto). Total estimado: R$ 11855.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 500 regatas,combinado_prazo_qtd_produto,OK,,Para 500 peças de regata: prazo estimado de 22 a 30 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,preco de 500 calcas,combinado_preco_qtd_produto,OK,,Para 500 peças de calca jeans: valor unitário estimado de R$ 118.92 (15% desconto de desconto). Total estimado: R$ 59460.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 500 calcas,combinado_prazo_qtd_produto,OK,,Para 500 peças de calca jeans: prazo estimado de 29 a 39 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 500 vestidos,combinado_preco_qtd_produto,OK,,Para 500 peças de vestido midi: valor unitário estimado de R$ 118.92 (15% desconto de desconto). Total estimado: R$ 59460.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 500 vestidos,combinado_prazo_qtd_produto,OK,,Para 500 peças de vestido midi: prazo estimado de 29 a 39 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 1000 camisetas,combinado_preco_qtd_produto,OK,,Para 1000 peças de camiseta basica: valor unitário estimado de R$ 23.92 (20% desconto de desconto). Total estimado: R$ 23920.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 1000 camisetas,combinado_prazo_qtd_produto,OK,,Para 1000 peças de camiseta basica: prazo estimado de 35 a 45 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,preco de 1000 polos,combinado_preco_qtd_produto,OK,,Para 1000 peças de polo: valor unitário estimado de R$ 59.92 (20% desconto de desconto). Total estimado: R$ 59920.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 1000 polos,combinado_prazo_qtd_produto,OK,,Para 1000 peças de polo: prazo estimado de 42 a 54 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 1000 moletons,combinado_preco_qtd_produto,OK,,Para 1000 peças de moletom: valor unitário estimado de R$ 103.92 (20% desconto de desconto). Total estimado: R$ 103920.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 1000 moletons,combinado_prazo_qtd_produto,OK,,Para 1000 peças de moletom: prazo estimado de 46 a 58 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,valor de 1000 regatas,combinado_preco_qtd_produto,OK,,Para 1000 peças de regata: valor unitário estimado de R$ 22.32 (20% desconto de desconto). Total estimado: R$ 22320.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 1000 regatas,combinado_prazo_qtd_produto,OK,,Para 1000 peças de regata: prazo estimado de 35 a 45 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,orcamento de 1000 calcas,combinado_preco_qtd_produto,OK,,Para 1000 peças de calca jeans: valor unitário estimado de R$ 111.92 (20% desconto de desconto). Total estimado: R$ 111920.00. Valor indicativo — fechamento com vendas.
prazo_combinado,qual prazo pra 1000 calcas,combinado_prazo_qtd_produto,OK,,Para 1000 peças de calca jeans: prazo estimado de 46 a 58 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
preco_combinado,quanto custa 1000 vestidos,combinado_preco_qtd_produto,OK,,Para 1000 peças de vestido midi: valor unitário estimado de R$ 111.92 (20% desconto de desconto). Total estimado: R$ 111920.00. Valor indicativo — fechamento com vendas.
prazo_combinado,em quanto tempo 1000 vestidos,combinado_prazo_qtd_produto,OK,,Para 1000 peças de vestido midi: prazo estimado de 46 a 58 dias úteis. Prazo confirmado pelo setor de vendas no fechamento do pedido.
